ID,DATE,QUALITY,MIN_5CM,MIN_2M,MEAN_2M,MAX_2M,REL_HUMIDITY,MEAN_WIND_STRENGTH,MAX_WIND_SPEED,SUNSHINE,MEAN_CLOUDINESS,PRECIPITATION,MEAN_PRESSURE
2932,2020-09-08,3,7.5,10.5,17.7,24.6,62.38,4.3,13.5,8.517,4.3,0,1008.95,
2932,2020-09-09,3,10.3,12.6,20.3,26.9,63.08,4.1,13.5,11.55,2.7,0.9,1004.53,
2932,2020-09-10,3,7.9,10.3,15.7,20.6,67.71,2.7,11.5,10.9,3.4,0,1004.99,
2932,2020-09-11,3,5.1,7.9,16.3,23.8,65.5,2.2,8.1,11.3,1.7,0,1001.77,
2932,2020-09-12,3,6.8,11.3,18.6,26.4,62.25,3.7,10.8,11.65,3.6,0,1003.11,
2932,2020-09-13,3,8,11.9,18.5,26,63.25,2.3,7.7,10.233,4.8,0,1009.8,
2932,2020-09-14,3,9.4,13.5,21.7,29.9,62.63,2.5,7.2,11.3,4,0,1010.17,
2932,2020-09-15,3,11.8,15.1,22.8,30.1,59.04,2.6,6.2,11.85,3.3,0,1004.68,
2932,2020-09-16,3,11.5,14.9,22.2,29.1,59.38,2.8,9.9,8.35,3.9,0,1002.05,
2932,2020-09-17,3,6.6,8.7,15.1,18.9,61,3.9,9.3,9.317,3.4,0,1010.82,
2932,2020-09-18,3,4.8,6.2,13.3,20.9,53.38,4,9.4,11.9,2.8,0,1011.65,
2932,2020-09-19,3,1.7,6.1,14.6,23.5,48.17,3.7,9.3,11.567,3.4,0,1005.54,
2932,2020-09-20,3,4,7.1,15.7,24.2,53.33,3.2,8.7,11.817,3.4,0,1002.13,
2932,2020-09-21,3,5.1,7.5,16.9,25.6,59.42,2.3,7.2,11.367,0.3,0,1000.43,
2932,2020-09-22,3,7.4,10.6,19.2,27.4,63.42,2.8,9.8,10.5,1.5,0,994.65,
2932,2020-09-23,3,12.1,14.6,19.6,25.7,61.13,3.6,8.6,4.633,4.3,0,989.84,
2932,2020-09-24,3,12,14.4,17.9,22,59.58,5.5,14.7,5.617,6.6,14.2,988.39,
2932,2020-09-25,3,10.3,10.9,13.6,16.7,75.5,5.1,12.5,2.65,7.3,5,982.37,
2932,2020-09-26,3,4.3,5.6,8.9,11,91.54,4.1,10.5,0,7.8,26,980.72,
2932,2020-09-27,3,3.4,4.6,9.6,13.6,80.67,3.4,8.2,1.817,5.7,0,988.26,
2932,2020-09-28,3,5.7,7.2,12.5,18.2,71.75,2.4,5.7,11.333,4.6,0,995.26,
2932,2020-09-29,3,6.4,9.9,13.4,18.9,73.67,1.6,5.7,5.783,4.5,0,1000.13,
2932,2020-09-30,3,5.1,7.9,12.8,18.8,82.63,1.8,6.2,9.033,3.1,0,999.74,
2932,2020-10-01,3,4.8,7.1,13.1,19.4,81,2.6,10.3,9.65,3.2,0,990.33,
2932,2020-10-02,3,7.1,9.1,14.4,19.8,83.5,4.4,12,6.117,6.4,0,983.16,
2932,2020-10-03,3,5.8,9.5,15.7,21.9,79.46,5.3,17.1,5.067,6.4,0,976.98,
2932,2020-10-04,3,4.1,7.6,12.2,17.6,70.17,5.1,16.1,8.883,3.3,0,983.21,
2932,2020-10-05,3,3.9,6.7,12,17.3,70.88,4,11.5,1.467,6.8,0,987.86,
2932,2020-10-06,3,9.1,10.6,13.1,16.8,73,6.5,14.7,1.1,6.6,0.1,987.47,
2932,2020-10-07,3,9.4,10.7,12.8,16.7,79,6.5,15.3,2.6,6.7,0.6,993.47,
2932,2020-10-08,3,7.4,8.8,13.1,15.7,77.25,7.2,15.3,3.15,6.3,2.7,1000.45,
2932,2020-10-09,3,8.3,9.6,13,15.7,91.08,3.2,13.5,0,7.9,2.7,1001.21,
2932,2020-10-10,3,1.8,4.6,9.6,12.1,82.54,4.1,10.1,1.65,5.9,0,1002.07,
2932,2020-10-11,3,1.9,4.3,8.4,12.4,73.58,4.3,10.3,7.1,5,0.9,1002.24,
2932,2020-10-12,3,4,6.9,8.9,12.4,81.67,2.6,7.9,3.783,6.3,0,1001.39,
2932,2020-10-13,3,5.3,6.9,9.1,12.3,82.21,2.1,7.4,4.8,7,2,998.46,
2932,2020-10-14,3,7.4,7.9,8.4,8.9,94.75,6,14.7,0,8,24.7,993.89,
2932,2020-10-15,3,8.3,8.4,9,9.9,97.79,4.9,10.1,0,8,3.5,999.1,
2932,2020-10-16,3,7.1,7.4,8.8,11.6,90.83,4.4,9.6,1.067,7.7,1.3,1002.83,
2932,2020-10-17,3,3.6,5.8,7.8,9.9,92.92,2.3,5.5,0,7.4,0,1002.5,
2932,2020-10-18,3,2.9,5.5,8.6,11,83.58,5.7,12.7,0.25,7.3,0.1,1003.46,
2932,2020-10-19,3,2.1,4.7,8.5,11.9,83.96,3.6,6.5,1.15,5.9,0,1006.05,
2932,2020-10-20,3,2.1,3.6,9.1,13.7,77.96,5,10.8,2.4,6.9,0.7,999.42,
2932,2020-10-21,3,8.9,10.2,13.3,16.9,70.21,5.8,13,0.15,6.6,0.1,993.69,
2932,2020-10-22,3,9.3,13.2,16.3,20.3,68.63,5,9.8,7.85,5.8,0,997.14,
2932,2020-10-23,3,9.5,11,14.7,17.6,84.83,3.6,9.8,0.1,7.1,0,995.88,
2932,2020-10-24,3,5.7,8.5,12.8,17.7,81.67,5.3,12.9,7.033,3,0,997.72,
2932,2020-10-25,3,6.8,8.5,12.4,17.8,77.83,4.7,9.4,5.767,5.5,0.7,992.25,
2932,2020-10-26,3,5.7,8.1,10.6,12.5,86.38,3.3,8.6,0,7.3,0.4,988.27,
2932,2020-10-27,3,4.6,6.6,9.4,12.8,76.42,5.5,14.9,5.917,5.6,0,993.02,
2932,2020-10-28,3,6.8,8.1,10.5,13.7,77.21,6.6,13.7,0.45,6.6,0.5,994.19,
2932,2020-10-29,3,4,6.8,10,12.2,75.38,6.8,14.6,3.767,6.7,5.4,998.05,
2932,2020-10-30,3,7.6,8.4,11.8,13.7,92.08,6.2,12.3,0,8,4.1,1001.78,
2932,2020-10-31,3,8.7,10.2,13,14.8,88.5,4.6,9.8,0,7.2,0.2,1004.95,
2932,2020-11-01,3,8.6,10.1,12.8,15.3,88.25,4.9,9.6,0,7.6,3.3,998.65,
2932,2020-11-02,3,13.2,14.3,17.4,21.1,79.08,6.6,13.4,2.45,6.1,0,995.65,
2932,2020-11-03,3,8.6,9.8,11.8,14.7,75.92,3.5,9.8,2.317,6.7,0,1005.66,
2932,2020-11-04,3,-0.6,3.2,7.4,10.5,79.92,3.2,7.9,5,4.5,0,1014.46,
2932,2020-11-05,3,-1.5,1.2,4.8,10.1,87.92,3.4,7.5,8.8,1.6,0,1020.89,
2932,2020-11-06,3,-0.6,3,5.8,10,93,2.7,5.1,4.117,5.2,0,1018.05,
2932,2020-11-07,3,-1.6,-0.6,5.4,13.3,81.75,2.9,6.7,8.667,1.8,0,1011.2,
2932,2020-11-08,3,-0.8,1.9,5.9,13.4,80.67,2.8,6.2,7.7,2.3,0,1008.31,
2932,2020-11-09,3,-0.8,0.5,3.3,6.7,93.21,3.1,7,4.933,5.5,0,1010.01,
2932,2020-11-10,3,-1.3,-0.8,1.5,3.8,98.21,1.7,5.8,0,7.7,0,1011.91,
2932,2020-11-11,3,0.3,-0.1,4.9,7.7,99.25,1.6,3.9,0,7.9,0,1009.52,
2932,2020-11-12,3,1.4,5.1,8.1,10.9,83.71,4.3,9.1,4.833,5.9,0,1004.5,
2932,2020-11-13,3,0.1,3.2,7.9,12.1,86.25,3.6,7.7,6.667,4.7,0.3,1003.5,
2932,2020-11-14,3,6.1,9.3,11.7,15.9,83.46,3.8,8.6,5.55,6.2,0,1002.32,
2932,2020-11-15,3,5.9,8.1,10.6,15.5,72.58,6.5,12.9,4.883,5.2,0.5,996.71,
2932,2020-11-16,3,6.8,8.1,10.3,12.9,78.5,6.1,14.4,3.367,6.3,0.2,998.06,
2932,2020-11-17,3,4.8,6.7,9.9,11.4,84,6.3,13.4,0,7.4,0.7,1008.25,
2932,2020-11-18,3,6.1,8.2,10.6,12.8,77.04,4.6,9.8,2.633,5.4,0,1007.93,
2932,2020-11-19,3,0.7,3,8.4,10.7,76.42,6.6,14.6,1.033,5.9,0.7,1002.55,
2932,2020-11-20,3,-4.2,-0.5,2.3,6,88,4.1,9.3,2.017,3.1,0,1015.24,
2932,2020-11-21,3,-5.3,-1.1,2.8,6.5,76.17,5.7,12.7,4.483,4.9,0,1015.19,
2932,2020-11-22,3,4,4.7,6.9,9.1,78.46,6.4,11.8,0.6,7.7,0.2,1008.55,
2932,2020-11-23,3,-3.2,0.9,5.3,9.4,85.25,4.8,10.6,7.133,4,0,1010.54,
2932,2020-11-24,3,-3,-0.6,2.2,7.1,88.46,4.4,8.4,7.4,2.4,0,1009.39,
2932,2020-11-25,3,-2,-0.5,2.8,7.4,86.58,4.5,8.7,6.667,3.5,0,1003.72,
2932,2020-11-26,3,-0.8,0.2,3.8,6.1,86.33,5,9.3,0.167,5.8,0,1004.92,
2932,2020-11-27,3,-2.4,0.3,2.6,6.5,90.5,2.5,7.2,4.367,4.3,0,1005.3,
2932,2020-11-28,3,1.5,2.2,2.8,3.5,85.38,2.7,8.4,0,8,0,1007.78,
2932,2020-11-29,3,-4.5,-1.2,1.8,3.3,91.5,1.9,5.5,0,7.3,0,1009.89,
2932,2020-11-30,3,-1.3,0.9,2.2,4.4,76.17,3.6,9.1,3.117,6.7,0,1006.97,
2932,2020-12-01,3,0.3,0.9,1.9,2.7,86.63,4,10.3,0,8,0,1000.32,
2932,2020-12-02,3,-8.5,-5.2,-1.7,2,85.54,2.7,5.7,6.983,2,0,1001.57,
2932,2020-12-03,3,-2.9,-1.6,-0.2,1.3,73.96,5.2,10.5,0,6.2,0,989.22,
2932,2020-12-04,3,-5.3,-3.6,0.3,4.1,80,4.1,9.6,1.55,6.6,0,977.89,
2932,2020-12-05,3,-4,-2.3,2.4,6.2,82.67,3,12.7,2.3,7.5,0,983.2,
2932,2020-12-06,3,-2.3,-0.3,2.4,7.4,93.58,2.2,8.7,0.917,7.4,0,983.4,
2932,2020-12-07,3,-1,0.7,5.8,9.4,78.33,4.7,12.5,1.117,7,0,984.63,
2932,2020-12-08,3,-2.5,0.4,3.3,7.3,84.75,2.7,6.7,6.867,5.4,0.7,989.22,
2932,2020-12-09,3,2.2,2.3,3.5,4.7,97.04,2.3,6.5,0,8,1.6,992.57,
2932,2020-12-10,3,0.3,0.3,0.9,2.4,96.17,3.2,7,0,8,0.1,991.72,
2932,2020-12-11,3,-1.1,0,1.7,4.3,94.71,3.4,6.7,0,7.8,0,985.58,
2932,2020-12-12,3,0.8,1.5,3.3,4.9,89.96,2.8,5.1,0,7.9,0,984.24,
2932,2020-12-13,3,1.6,3.8,5.3,7,90.75,2.9,5.1,0,7.5,0,994.24,
2932,2020-12-14,3,0.2,2.5,5.3,8.6,84.21,5.2,11.1,3.267,6.4,0,997.19,
2932,2020-12-15,3,2.8,4.2,6.4,8.3,77.04,5.3,10.6,0,6.8,0.4,996.8,
2932,2020-12-16,3,2.6,4.5,7.5,10.8,88.25,2.9,5.8,4.483,6.1,0,1003.25,
2932,2020-12-17,3,0.8,3.4,5.8,9.2,85.88,4.9,11.5,2.583,5.3,0.8,1004.88,
2932,2020-12-18,3,-1.5,1.5,4.5,9.9,88.33,4,9.6,5.333,2.8,0,1008.08,
2932,2020-12-19,3,0.1,1.6,4.2,8.4,84.13,5.1,10.5,7.233,1.5,0,1004.12,
2932,2020-12-20,3,0.3,2.3,4.6,7.6,78.38,4.6,10.3,0.75,7,1.5,1004.65,
2932,2020-12-21,3,-0.5,1.3,4.8,7.4,88.29,5,14.1,6.467,6,2.6,1004.64,
2932,2020-12-22,3,6,6.7,10.6,14.8,85.42,6.5,15.9,1.567,7.4,0.9,995.93,
2932,2020-12-23,3,6.3,7.3,9.5,11.4,97.63,3.1,10.1,0,8,4.7,995.24,
2932,2020-12-24,3,2.1,3,6.1,11.1,84.54,6.2,17.1,1.283,6.3,1.1,991.19,
2932,2020-12-25,3,-4.2,-2.5,2,3.6,84.79,3.7,8.9,0,7.2,0,1002.2,
2932,2020-12-26,3,-6.7,-4,0,2.3,84.33,5.5,13.7,0.567,5.3,0,1004.25,
2932,2020-12-27,3,-0.9,-0.2,1.3,3.1,63.21,8.6,19.7,0.233,7.6,0,982.22,
2932,2020-12-28,3,-1.1,0.2,2.2,5.2,76.88,4.3,9.9,1.9,7.5,0,967.09,
2932,2020-12-29,3,-2.3,-0.4,2.1,4.8,85.42,5.4,13.4,0.233,4.9,0,973.1,
2932,2020-12-30,3,-1,0.6,2.8,5.4,82.79,4.5,9.4,3.283,6,0.2,985.76,
2932,2020-12-31,3,-1.5,0.1,2.7,4.8,75.92,4.8,10.6,5.117,6.7,0.3,989.34,
2932,2021-01-01,3,-4.6,-1.1,1.7,3.1,93.33,2.2,5,0,7.6,0.2,991.53,
2932,2021-01-02,3,-4.5,-1.8,1,3.7,87.63,2.3,6.5,0,6.3,2.2,997.48,
2932,2021-01-03,3,-0.5,-0.5,0.1,0.8,97.54,4,9.1,0,8,5.1,996.43,
2932,2021-01-04,3,-0.1,-0.1,0.1,0.2,99.71,2.9,6.2,0,8,0.7,999.24,
2932,2021-01-05,3,-0.1,-0.1,0.3,1,99.5,3.4,8.1,0,8,0.2,998.96,
2932,2021-01-06,3,-1.9,-1,1.1,1.8,92.67,3.2,8.6,0,7.7,0,995.57,
2932,2021-01-07,3,-1.1,-0.6,0.9,2.1,82.71,5.1,10.8,0,7.9,0.1,994.81,
2932,2021-01-08,3,-4,-2.1,0.3,1.8,93.63,2.9,5.7,0,7.9,2.4,996.27,
2932,2021-01-09,3,-2.2,-1.3,-0.2,0.3,96.54,3.2,7.2,0,8,1.1,1004.16,
2932,2021-01-10,3,-6.5,-3.4,-1.1,0.9,88.96,2.5,6.9,7.25,3.6,0,1007.55,
2932,2021-01-11,3,-5.3,-3.9,-1,0.8,76.46,5.9,12.5,0.767,6.7,0.1,1002.1,
2932,2021-01-12,3,-3,-1.3,0.9,2.7,88.88,7.3,15.6,0,6.3,2.4,989.92,
2932,2021-01-13,3,-1.9,-0.6,1,2.7,86.08,8.5,19.7,0.467,6.3,1.8,992.7,
2932,2021-01-14,3,-2.6,-0.6,0.4,1.7,87.79,5.5,18.3,0.25,7.2,0.3,998.95,
2932,2021-01-15,3,-3.9,-3,-0.8,0.1,88.46,3.6,9.6,0,7.8,0.5,1007.08,
2932,2021-01-16,3,-9.1,-5.2,-3.3,-1.9,77.58,3.8,8.1,0.033,6.9,0,1007.3,
2932,2021-01-17,3,-10,-6.3,-3.8,0,79.83,2.1,4.1,7.5,4.8,0.7,1003,
2932,2021-01-18,3,-2.9,-2.8,1,3.3,89.71,5.5,12.3,0.367,7.8,0.6,1003.25,
2932,2021-01-19,3,0.7,1.3,3.3,5.6,85.29,8.4,17.5,0,7.7,3.1,994.12,
2932,2021-01-20,3,2.8,3.8,6.1,8.5,68.42,6.7,12.7,1.417,7.4,0,988.2,
2932,2021-01-21,3,5.4,6.4,8.5,12.8,63.58,7.7,17.7,2.883,7,0,981.4,
2932,2021-01-22,3,0.9,1.9,6.4,10.5,77.83,6.4,18.2,0.617,6.6,4.1,977.68,
2932,2021-01-23,3,-3.1,-1.3,1,2.8,95.83,2.9,6.7,0,7.5,5.6,980.89,
2932,2021-01-24,3,-4.6,-2.7,-0.5,0.6,97.46,3.2,6.2,0,7.8,1.9,979.75,
2932,2021-01-25,3,-9,-4.3,-1.4,0.8,90.54,3.4,8.4,1.95,5.6,0,987.63,
2932,2021-01-26,3,-5.4,-3.5,-0.7,0.8,89.54,4.4,9.1,0,6.9,0.2,996.28,
2932,2021-01-27,3,-4.8,-2.3,0.7,3.2,82.92,4.8,8.9,4.567,6.7,0,997.1,
2932,2021-01-28,3,-1.3,-0.5,1.9,3.3,93.21,3.5,10.8,0,8,4.5,988.37,
2932,2021-01-29,3,-1.7,-0.9,-0.2,3.6,96.58,3.4,11.7,0,7.8,6.1,980.81,
2932,2021-01-30,3,-3.3,-2.4,-0.9,4.2,87.92,3.5,10.3,0,7.7,0,985.53,
2932,2021-01-31,3,-9.2,-7.1,-3.2,0.6,77.96,2.4,4.6,7.683,4.6,0,988.57,
2932,2021-02-01,3,-9.4,-6.9,-1.7,2,83.83,3.6,6.7,0.417,7.2,0.5,981.67,
2932,2021-02-02,3,1.1,1.5,4.1,8,93.04,4.1,8.6,0.35,8,0.6,985.5,
2932,2021-02-03,3,1,4.3,8.3,10.1,88.21,5.8,17.3,0.283,6.8,5.8,982.73,
2932,2021-02-04,3,1.8,2.8,5.9,9.3,90.04,4.9,12.5,1.15,7.5,0.5,994.98,
2932,2021-02-05,3,0.9,0.8,2.1,3.1,98.5,5.1,9.3,0,8,0.2,999.4,
2932,2021-02-06,3,-3.4,-3.6,-0.6,0.9,87.92,7.4,16.3,0,8,5.6,998,
2932,2021-02-07,3,-7.8,-7.8,-6.4,-3.6,85.5,9,16.3,0,8,7.2,989.68,
2932,2021-02-08,3,-20,-14.6,-9.9,-7.7,85.42,4.5,10.6,0.883,7.4,5.3,985.81,
2932,2021-02-09,3,-23,-16,-12.7,-9.7,85.13,1.6,3.6,5.883,5.3,0,989.77,
2932,2021-02-10,3,-17.4,-14.5,-11.3,-6.8,84.75,2.2,4.6,1.967,7,0,995.28,
2932,2021-02-11,3,-10.3,-9.3,-6.2,-4.3,84.25,2.7,7.5,5.033,6.1,0.5,1009.94,
2932,2021-02-12,3,-21.9,-15.6,-8.7,-4.3,86.67,1.9,4.6,5.267,4.1,0,1018.2,
2932,2021-02-13,3,-22.1,-16.3,-11,-5.3,88.33,1.7,3.1,5.067,2.6,0,1024.09,
2932,2021-02-14,3,-20.3,-14.8,-10.3,-6.6,85.92,2.3,6.2,7.5,4.8,0,1024.82,
2932,2021-02-15,3,-11.6,-9.7,-4,0.8,75,6.3,12.7,2.967,7.2,3.7,1014.51,
2932,2021-02-16,3,0.3,0.8,2.7,4.7,86.71,5,8.6,0.133,7.7,1.2,1001.96,
2932,2021-02-17,3,1.3,2.4,4.3,6.2,85.33,6,11.7,3.4,7,0,999.94,
2932,2021-02-18,3,0.7,2.8,6.4,10.5,78.04,4.5,10.6,6.467,7.3,0,1000.28,
2932,2021-02-19,3,-0.5,2.5,5.7,9.1,73.79,5.1,10.3,8.433,5.8,0,1001.43,
2932,2021-02-20,3,0.4,2.2,7.4,14.6,76.25,4.5,8.1,9.433,5.3,0,1002.67,
2932,2021-02-21,3,-0.2,3,9.9,18,67.67,4.7,8.6,10,1.3,0,1002.21,
2932,2021-02-22,3,-1.7,0.4,6.7,14.7,76.13,4.2,8.6,9.75,1,0,1006.07,
2932,2021-02-23,3,2.7,4.4,10.5,17.7,68.83,4,8.6,7.467,2.5,0,1015.52,
2932,2021-02-24,3,3.6,7.7,12.4,18.9,70.63,3.8,8.2,8.15,4.2,0,1015.58,
2932,2021-02-25,3,4.1,7.8,12.2,19.2,66.04,4.7,11.5,8.85,0.5,0,1011.2,
2932,2021-02-26,3,-0.1,2.1,5.8,9.3,88.92,3.9,9.8,0,6.4,6.4,1013.63,
2932,2021-02-27,3,0,2.3,3.6,4.6,91.92,3.1,9.8,0,6.5,0,1020.94,
2932,2021-02-28,3,-3.4,-0.4,3.6,8.6,90.96,2.8,7,5.233,5.6,0,1020.54,
2932,2021-03-01,3,1,0.9,2,3.5,94.58,1.3,3.6,0,8,0,1019.38,
2932,2021-03-02,3,-2.4,0.3,3.3,9.2,92.54,1.8,4.6,5.2,4.3,0,1017.19,
2932,2021-03-03,3,-3,0,6.3,13.1,78.54,4,7.2,7.283,3.4,0,1010.65,
2932,2021-03-04,3,0.6,1,3.5,6,91.04,3.2,8.1,0.183,6.4,2,1002.19,
2932,2021-03-05,3,-6.3,-2.6,1.6,5.1,73.5,3.5,9.6,8.717,3.6,0,1009,
2932,2021-03-06,3,-6.9,-4.5,1.1,5.6,73.17,3.3,8.7,6.133,4,0,1015.03,
2932,2021-03-07,3,-3.7,-1.3,1.6,4.6,75.88,3.6,8.4,0.567,7,0.5,1006.92,
2932,2021-03-08,3,-5.5,-2.1,2.1,5.8,71.25,2.6,7,6.9,4.7,0,1005.12,
2932,2021-03-09,3,-4,-2.2,2.5,6.8,63.88,2.7,8.6,7.133,7.2,0,1002.78,
2932,2021-03-10,3,-3,-0.1,3.6,7.7,77.04,2.4,9.6,2.75,7.5,0.1,1001.48,
2932,2021-03-11,3,3,3.7,8,13,73.79,8.1,20.6,2.2,6.6,2.9,985.54,
2932,2021-03-12,3,2.8,3.8,6.7,10.6,71.5,9.1,19.4,5.9,6.6,0.3,988.9,
2932,2021-03-13,3,2.6,3.8,6.5,11.8,74.04,10,24.5,1.733,6,2.7,982.48,
2932,2021-03-14,3,0.7,2.4,4.8,7.8,76.25,9,17,0.95,5.9,0.6,989.08,
2932,2021-03-15,3,0.9,2.2,4.5,7.7,83.42,6,14.9,1.65,7.3,6.6,992.23,
2932,2021-03-16,3,0.8,1.9,4.3,7.8,76,5.3,12.7,3.1,6.5,0,1001.21,
2932,2021-03-17,3,-2.6,-0.3,1.6,5,87.13,3.2,12,0.617,6.8,2.7,1005.8,
2932,2021-03-18,3,-5,-3.1,1.4,6.9,88.71,2.5,8.1,2.833,6.5,0.8,1005.07,
2932,2021-03-19,3,-5,-3.4,0.7,5.3,83.25,4.3,12.9,3.167,6,1,1005.3,
2932,2021-03-20,3,-6,-4,-0.4,2.4,67.17,3.4,10.6,5.317,6.4,0,1010.05,
2932,2021-03-21,3,0.5,2.2,4.5,8.2,74.33,6.8,15.8,0.6,7.2,0,999.8,
2932,2021-03-22,3,-0.8,1.9,4.9,8.7,71.79,3.6,8.4,4.8,6.6,0,1004.02,
2932,2021-03-23,3,3.2,3.6,5.2,6.7,80.38,3.4,8.2,0,7.5,0.1,1008.05,
2932,2021-03-24,3,0.6,4.2,8,13.6,68.79,4.3,10.1,8.5,3.3,0,1006.77,
2932,2021-03-25,3,0.3,3.2,9.6,16.1,67.17,2.7,7.2,8.083,6.7,0,1003.5,
2932,2021-03-26,3,0.6,4.2,10,15.6,72.04,3.3,7,9.117,3.2,0,1002.2,
2932,2021-03-27,3,0.2,1.6,6.5,11.9,74,7.5,23.3,3.983,6,0.5,1002.89,
2932,2021-03-28,3,-0.7,0.8,7.2,12.5,70.46,5.6,11.7,2.567,6.3,0,1011.7,
2932,2021-03-29,3,4.2,9.1,13.1,19.5,55.29,5.8,11.8,7.3,5,0,1012.42,
2932,2021-03-30,3,0.6,6.1,14,21.3,50.42,3.2,7.2,11.95,1.6,0,1014,
2932,2021-03-31,3,1.4,6,14.7,23,49,2.9,7.2,12.183,1.2,0,1006.87,
2932,2021-04-01,3,3.1,6.1,11.8,20,66.21,4.3,15.6,3.683,5.5,0.2,1001.54,
2932,2021-04-02,1,3.5,3.4,6.1,10.9,74.58,4.9,13.2,4.683,6.7,1.1,1004.1,
2932,2021-04-03,1,-3.1,1.2,5.5,10.1,64.67,5.3,13.7,7.767,5,0,1005.72,
2932,2021-04-04,1,-6.1,-1.7,4.4,10.3,68.67,3.1,10.6,9.183,2.9,0,1004.03,
2932,2021-04-05,1,-3.6,-2.3,2.5,7.3,76.08,7.4,20.4,1.35,5.7,3,988.58,
2932,2021-04-06,1,-3.5,-2.2,0.4,4.9,82.17,5.5,15.8,4.2,5.3,2.6,990.79,
2932,2021-04-07,1,-1.7,-1,2.2,5.9,78.67,7.1,15.3,2.867,7,1.7,995.28,
2932,2021-04-08,1,-1.2,0.3,3,6.4,71.38,5.9,11.8,2.3,6.2,0.8,1004.73,
2932,2021-04-09,1,-1,0.5,7.2,13.9,55.92,5.8,12.9,9.267,5.6,5.9,999.24,
2932,2021-04-10,1,2.7,4.5,6.7,8.7,86.29,2.8,7.5,0,8,1,997.77,
2932,2021-04-11,1,0.9,1.1,10.6,19.6,76.79,4.8,15.4,7.3,6.3,4.6,994.37,
2932,2021-04-12,1,-2.3,0.1,3.5,6.8,78.29,3.5,8.7,0.783,7.2,0,1007.35,
2932,2021-04-13,1,-4,-1.7,3.6,9.1,72.63,3.7,10.8,8.183,5.4,0,1012.43,
2932,2021-04-14,1,-2.9,-0.7,3.5,8.9,74.96,3.2,10.1,7.117,5.3,0,1011.59,
2932,2021-04-15,1,-2.3,-0.3,3.6,7.4,72.42,4.3,11.5,6.3,7.6,0.1,1010.88,
2932,2021-04-16,1,1.1,1.6,5.3,9.1,68.58,3.5,8.6,0.417,7.8,0.2,1008.13,
2932,2021-04-17,1,1,2.8,6.2,9.4,77.92,3,8.6,0.7,7.9,0.4,1005.55,
2932,2021-04-18,1,3.7,4.8,7,8.4,96.21,2.4,7,0,7.6,3.1,1003.72,
2932,2021-04-19,1,1.4,2.8,8.4,13.2,87.13,2,5.7,5.067,7,0.1,1003.32,
2932,2021-04-20,1,2.8,6.2,10.5,16.9,76,2.6,8.2,11.55,3.7,0,999.65,
2932,2021-04-21,1,0.3,3.4,10.4,16.5,62.83,3.7,12,12.15,3.3,0,998.74,
2932,2021-04-22,1,-1.5,0.5,5.8,10.7,61.38,5.1,13.2,3.633,5.2,0,1005.18,
2932,2021-04-23,1,-1.9,1.6,7.1,12.3,63.38,4.3,10.5,7.1,3.8,0,1009.65,
2932,2021-04-24,1,-3.7,0.4,6.2,10.8,66.46,2.8,10.8,6.95,5.8,0,1008.7,
2932,2021-04-25,1,-3.5,1,5.7,10.1,64.92,3.5,10.3,7.367,4.6,0,1007.53,
2932,2021-04-26,1,-7.2,-1.3,5.2,10.6,50.25,2.4,8.1,12.933,1.3,0,1004.21,
2932,2021-04-27,1,-2.9,-1,6.7,13.1,48.92,5,13.9,14.033,2,0,997.16,
2932,2021-04-28,1,-0.6,1.2,10.4,17.6,53.25,3.7,8.6,13.433,3.8,4.2,990.35,
2932,2021-04-29,1,4.3,6.2,12.1,18.1,66.13,6.2,15.4,7.3,6.4,0,987.18,
2932,2021-04-30,1,2.8,4.9,8.2,10.2,76.33,3.6,10.3,0.267,7.1,0,995.73,
2932,2021-05-01,1,5.3,6.1,10.5,15,71.88,2.2,5.5,5.017,7.5,3.7,996.1,
2932,2021-05-02,1,0.4,3.2,7.2,9.2,88.54,3.8,12.7,0.083,7.3,8.6,997.25,
2932,2021-05-03,1,-0.6,1.8,8,13.4,66.29,4.8,11.5,7.367,6.3,0,1001.86,
2932,2021-05-04,1,5.6,6.8,9.9,14.1,64.58,9,22.3,0.2,7.2,2.2,987.16,
2932,2021-05-05,1,1.6,4,7.8,11.6,69,9.1,24.4,6.933,4.4,0.6,986.93,
2932,2021-05-06,1,0.3,2.3,7.6,12.8,69.13,5.8,14.9,6.533,6,4.1,990.57,
2932,2021-05-07,1,-0.2,3.4,6.5,11.1,78.71,4.3,13.2,4.4,6.3,0.8,995.02,
2932,2021-05-08,1,-1,2.1,10.3,15.6,56.38,4.1,10.3,9.633,5.2,0,1000.79,
2932,2021-05-09,1,8.3,9.4,18.6,26.9,52.38,5.6,10.1,12.8,5.5,0,993.41,
2932,2021-05-10,1,7.3,10.7,19.9,27.6,57.75,4.1,10.1,12.817,5.6,0,991.17,
2932,2021-05-11,1,12.7,13.1,16.3,21.6,80.29,3.4,9.6,7.183,7.3,8,989.97,
2932,2021-05-12,1,9.2,9.2,12.3,13.6,96.46,3.6,9.6,0,8,24,992.74,
2932,2021-05-13,1,8.8,9.1,10.5,13.4,89.42,3.8,10.8,0,8,5.8,990.39,
2932,2021-05-14,1,4.9,8.7,11.2,13.8,88.79,2.4,6.7,1.233,6.2,1,990.59,
2932,2021-05-15,1,3.1,6.7,12.4,18,73.96,4.7,12.9,10.433,5.2,0.1,989.9,
2932,2021-05-16,1,5.6,9,12.1,17.2,74.67,4.9,14.1,8.033,5,0.5,986.91,
